AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,T211,TICUEST01,FACPOB
2024,01,018552,023,11,151012,5,6,03,20210185520231104,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3,3,0, ,971,9211,130,150,1,1,9,2,930.111876209377
2024,01,018552,023,11,151012,5,6,04,20210185520231103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018552,032,11,151012,5,6,01,20210185520321101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,805.050527580828
2024,01,018552,032,11,151012,5,6,02,20210185520321102,2,1,2,1,2, ,2,51, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,700.820985909376
2024,01,018552,032,11,151012,5,6,03,20210185520321104,3,1,3,1,2, ,1,11, , ,2,9, ,3,3,0,3,0, ,971,9211,130,150,1,1,9,2,956.673326329374
2024,01,018552,032,11,151012,5,6,04,20210185520321105,6,0,1,1,2, ,2,85, ,3, , , ,4,4,4,5,0, , , , , , , , ,2,535.285729440984
2024,01,018552,041,11,151012,5,6,01,20210185520411101,1,0,1,1,2, ,1,79, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,510.515334010987
2024,01,018552,051,11,151012,5,6,01,20210185520511101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,805.050527580828
2024,01,018552,051,11,151012,5,6,02,20210185520511102,2,1,2,1,2, ,2,49, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,700.820985909376
2024,01,018552,051,11,151012,5,6,03,20210185520511103,3,1,3,1,2, ,1,11, , ,2,9, ,3,3,0,3,0, ,971,9211,121,141,1,1,9,2,956.673326329374
2024,01,018552,051,11,151012,5,6,04,20220185520511104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018552,051,11,151012,5,6,05,20220185520511105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018552,051,11,151012,5,6,06,20220185520511106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018552,051,11,151012,5,6,07,20220185520511107,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018552,107,11,151012,5,6,01,20210185521071101,1,1,1,1,2, ,1,39, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,1119.84415153424
2024,01,018552,107,11,151012,5,6,02,20210185521071102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,948.288184746327
2024,01,018552,107,11,151012,5,6,03,20210185521071104,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,899.199144409531
2024,01,018552,107,11,151012,5,6,04,20210185521071105,3,1,3,1,2, ,1,13, ,6,2,9, ,4,4,0,4,0, , , , , , , ,9,2,956.673326329374
2024,01,018552,107,11,151012,5,6,05,20210185521071106,3,1,3,1,2, ,1,7, , ,2,9, ,5,5,0,5,0, , , , , , , ,9,2,956.673326329374
2024,01,018552,107,11,151012,5,6,06,20210185521071103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018566,007,11,160101,7,2,01,20240185660071101,1,0,1,1,2, ,1,57, ,3, , , ,1,1,1, , , , , , , , , , ,2,559.350931667131
2024,01,018566,007,11,160101,7,2,02,20240185660071102,7,0,1,2, ,2,1,24, ,6, , , ,0,0,0, , , , , , , , , , ,2,646.24384021678
2024,01,018566,020,11,160101,7,2,01,20240185660201101,1,0,1,1,2, ,2,58, ,3, , , ,1,1,1, , , , , , , , , , ,2,486.93200981839
2024,01,018566,020,11,160101,7,2,02,20240185660201102,5,0,1,1,2, ,1,10, , ,2,10, ,2,2,0, , , , , , , , , ,11,2,664.698795976757
2024,01,018566,020,11,160101,7,2,03,20240185660201103,6,0,1,1,2, ,2,78, ,3, , , ,3,3,3, , , , , , , , , , ,2,371.917738344533
2024,01,018566,020,11,160101,7,2,04,20240185660201104,7,0,1,2, ,2,2,52, ,6, , , ,0,0,0, , , , , , , , , , ,2,486.93200981839
2024,01,018566,031,11,160101,7,2,01,20240185660311101,1,0,1,1,2, ,2,88, ,3, , , ,1,1,1, , , , , , , , , , ,2,371.917738344533
2024,01,018566,031,11,160101,7,2,02,20240185660311102,3,1,1,1,2, ,1,52, ,5, , , ,2,2,2, , , , , , , , , , ,2,559.350931667131
2024,01,018566,031,11,160101,7,2,03,20240185660311103,5,1,3,1,2, ,2,10, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,684.027454379918
2024,01,018566,031,11,160101,7,2,04,20240185660311104,5,1,3,1,2, ,2,6, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,684.027454379918
2024,01,018566,031,11,160101,7,2,05,20240185660311105,3,0,1,1,2, ,1,65, ,5, , , ,5,5,5, , , , , , , , , , ,2,354.70721144361
2024,01,018566,043,11,160101,7,2,01,20240185660431101,1,1,1,1,2, ,1,52, ,2, , , ,1,1,1, , , , , , , , , , ,2,559.350931667131
2024,01,018566,043,11,160101,7,2,02,20240185660431102,2,1,2,1,2, ,2,50, ,2, , , ,2,2,2, , , , , , , , , , ,2,486.93200981839
2024,01,018566,043,11,160101,7,2,03,20240185660431103,3,1,3,1,2, ,2,23, ,6, , , ,3,3,3, , , , , , , , , , ,2,624.765604080994
2024,01,018566,043,11,160101,7,2,04,20240185660431104,3,1,3,1,2, ,2,20, ,6, , , ,4,4,4, , , , , , , , , , ,2,624.765604080994
2024,01,018566,054,11,160101,7,2,01,20240185660541101,1,1,1,1,2, ,1,77, ,2, , , ,1,1,1, , , , , , , , , , ,2,354.70721144361
2024,01,018566,054,11,160101,7,2,02,20240185660541102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2, , , , , , , , , , ,2,371.917738344533
2024,01,018566,054,11,160101,7,2,03,20240185660541103,3,2,1,1,2, ,2,29, ,6, , , ,3,3,3, , , , , , , , , , ,2,658.872780595173
2024,01,018566,054,11,160101,7,2,04,20240185660541104,5,2,3,1,2, ,2,1, , , , , ,0,4,0, , , , , , , , , , ,2,684.027454379918
2024,01,018566,054,11,160101,7,2,05,20240185660541105,3,0,1,2, ,2,2,50, ,6, , , ,0,0,0, , , , , , , , , , ,2,486.93200981839
2024,01,018566,066,11,160101,7,2,01,20240185660661101,1,0,1,1,2, ,1,27, ,6, , , ,1,1,1, , , , , , , , , , ,2,778.070255248392
2024,01,018566,077,11,160101,7,2,01,20240185660771101,1,0,1,1,2, ,2,46, ,5, , , ,1,1,1, , , , , , , , , , ,2,486.93200981839
2024,01,018566,098,11,160101,7,2,01,20240185660981101,1,1,1,1,2, ,1,78, ,2, , , ,1,1,1, , , , , , , , , , ,2,354.70721144361
2024,01,018566,098,11,160101,7,2,02,20240185660981102,2,1,2,1,2, ,2,73, ,2, , , ,2,2,2, , , , , , , , , , ,2,371.917738344533
2024,01,018566,098,11,160101,7,2,03,20240185660981103,3,1,3,1,2, ,1,48, ,6, , , ,3,3,3, , , , , , , , , , ,2,559.350931667131
2024,01,018566,098,11,160101,7,2,04,20240185660981104,3,2,1,1,2, ,1,50, ,5, , , ,4,4,4, , , , , , , , , , ,2,559.350931667131
2024,01,018566,098,11,160101,7,2,05,20240185660981105,5,2,3,1,2, ,1,10, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,664.698795976757
2024,01,018566,098,11,160101,7,2,06,20240185660981106,3,3,1,1,2, ,1,45, ,1, , , ,6,6,6, , , , , , , , , , ,2,559.350931667131
2024,01,018566,098,11,160101,7,2,07,20240185660981107,4,3,2,1,2, ,2,27, ,1, , , ,7,7,7, , , , , , , , , , ,2,658.872780595173
2024,01,018566,098,11,160101,7,2,08,20240185660981108,5,3,3,1,2, ,2,11, , ,2,10, ,8,8,0, , , , , , , , , ,11,2,684.027454379918
2024,01,018566,098,11,160101,7,2,09,20240185660981109,5,3,3,1,2, ,2,5, , ,2,10, ,9,9,0, , , , , , , , , ,11,2,684.027454379918
2024,01,018566,098,11,160101,7,2,10,20240185660981110,5,3,3,1,2, ,1,3, , , , , ,10,10,0, , , , , , , , , , ,2,664.698795976757
2024,01,018571,026,11,160108,7,2,01,20240185710261101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, , , , , , , , , , ,2,1059.04006949515
2024,01,018571,026,11,160108,7,2,02,20240185710261102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, , , , , , , , , , ,2,896.799062351014
2024,01,018571,064,11,160108,7,2,01,20240185710641101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1, , , , , , , , , , ,2,1059.04006949515
2024,01,018571,064,11,160108,7,2,02,20240185710641102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, , , , , , , , , , ,2,896.799062351014
2024,01,018571,064,11,160108,7,2,03,20240185710641103,3,1,3,1,2, ,1,14, ,6,2,10, ,3,3,3, , , , , , , , , ,11,2,879.609671282835
2024,01,018571,064,11,160108,7,2,04,20240185710641104,3,1,3,1,2, ,2,11, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,931.037368331006
2024,01,018571,064,11,160108,7,2,05,20240185710641105,3,1,3,1,2, ,2,9, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,931.037368331006
2024,01,018571,099,11,160108,7,2,01,20240185710991101,1,1,1,1,2, ,2,43, ,5, , , ,1,1,1, , , , , , , , , , ,2,896.799062351014
2024,01,018571,099,11,160108,7,2,02,20240185710991102,3,1,3,1,2, ,1,19, ,6, , , ,2,2,2, , , , , , , , , , ,2,879.609671282835
2024,01,018571,099,11,160108,7,2,03,20240185710991103,3,1,3,1,2, ,2,13, ,6,2,10, ,3,3,0, , , , , , , , , ,11,2,931.037368331006
2024,01,018571,099,11,160108,7,2,04,20240185710991104,3,1,3,1,2, ,1,12, ,6,2,10, ,4,4,0, , , , , , , , , ,11,2,904.728916619281
2024,01,018571,099,11,160108,7,2,05,20240185710991105,3,1,3,1,2, ,2,7, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,931.037368331006
2024,01,018571,099,11,160108,7,2,06,20240185710991106,10,0,1,1,2, ,2,0,9, , , , ,0,6,0, , , , , , , , , , ,2,931.037368331006
2024,01,018571,237,11,160108,7,2,01,20240185712371101,1,1,1,1,1, ,1,39, ,1, , , ,1,1,1, , , , , , , , , , ,2,1059.04006949515
2024,01,018571,237,11,160108,7,2,02,20240185712371102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2, , , , , , , , , , ,2,896.799062351014
2024,01,018571,237,11,160108,7,2,03,20240185712371103,3,1,3,1,2, ,2,15, ,6,2,10, ,3,3,3, , , , , , , , , ,11,2,850.375405435447
2024,01,018571,237,11,160108,7,2,04,20240185712371104,3,1,3,1,2, ,1,12, ,6,2,10, ,4,4,0, , , , , , , , , ,11,2,904.728916619281
2024,01,018571,237,11,160108,7,2,05,20240185712371105,3,1,3,1,2, ,2,4, , , , , ,5,5,0, , , , , , , , , , ,2,931.037368331006
2024,01,018571,237,11,160108,7,2,06,20240185712371106,11,2,1,2, ,2,2,40, ,1, , , ,0,0,0, , , , , , , , , , ,2,896.799062351014
2024,01,018571,237,11,160108,7,2,07,20240185712371107,7,2,3,2, ,2,2,18, ,6, , , ,0,0,0, , , , , , , , , , ,2,850.375405435447
2024,01,018571,237,11,160108,7,2,08,20240185712371108,7,2,3,2, ,2,1,16, ,6,2,10, ,0,0,0, , , , , , , , , ,11,2,879.609671282835
2024,01,018571,237,11,160108,7,2,09,20240185712371109,7,2,3,2, ,2,1,5, , ,2,10, ,0,0,0, , , , , , , , , ,11,2,904.728916619281
2024,01,018571,271,11,160108,7,2,01,20240185712711101,1,1,1,1,2, ,2,56, ,1, , , ,1,1,1, , , , , , , , , , ,2,662.768568826542
2024,01,018571,271,11,160108,7,2,02,20240185712711102,2,1,2,1,2, ,1,39, ,1, , , ,2,2,2, , , , , , , , , , ,2,1059.04006949515
2024,01,018571,271,11,160108,7,2,03,20240185712711103,3,2,1,1,2, ,2,31, ,5, , , ,3,3,3, , , , , , , , , , ,2,896.799062351014
2024,01,018571,271,11,160108,7,2,04,20240185712711104,5,2,3,1,2, ,1,15, ,6,2,10, ,4,4,4, , , , , , , , , ,11,2,879.609671282835
2024,01,018571,271,11,160108,7,2,05,20240185712711105,5,2,3,1,2, ,2,14, ,6,2,10, ,5,5,5, , , , , , , , , ,11,2,850.375405435447
2024,01,018571,271,11,160108,7,2,06,20240185712711106,5,2,3,1,2, ,1,9, , ,2,10, ,6,6,0, , , , , , , , , ,11,2,904.728916619281
2024,01,018571,271,11,160108,7,2,07,20240185712711107,5,2,3,1,2, ,2,0,1, , , , ,0,7,0, , , , , , , , , , ,2,931.037368331006
2024,01,018571,301,11,160108,7,2,01,20240185713011101,1,1,1,1,1, ,1,64, ,2, , , ,1,1,1, , , , , , , , , , ,2,761.33876799573
2024,01,018571,301,11,160108,7,2,02,20240185713011102,2,1,2,1,2, ,2,64, ,2, , , ,2,2,2, , , , , , , , , , ,2,662.768568826542
2024,01,018571,301,11,160108,7,2,03,20240185713011103,3,1,3,1,2, ,1,25, ,6, , , ,3,3,3, , , , , , , , , , ,2,1059.04006949515
2024,01,018571,301,11,160108,7,2,04,20240185713011104,3,0,1,1,2, ,1,30, ,5, , , ,4,4,4, , , , , , , , , , ,2,1059.04006949515
2024,01,018571,301,11,160108,7,2,05,20240185713011105,5,0,1,1,2, ,1,17, ,6,2,8, ,5,5,5, , , , , , , , , ,8,2,879.609671282835
2024,01,018571,301,11,160108,7,2,06,20240185713011106,5,0,1,1,2, ,1,9, , ,2,10, ,6,6,0, , , , , , , , , ,11,2,904.728916619281
2024,01,018571,301,11,160108,7,2,07,20240185713011107,5,0,1,1,2, ,1,5, , ,2,10, ,7,7,0, , , , , , , , , ,11,2,904.728916619281
2024,01,018579,009,12,160112,7,2,01,20240185790091201,1,1,1,1,2, ,1,58, ,1, , , ,1,1,1, , , , , , , , , , ,2,761.338768102485
2024,01,018579,009,12,160112,7,2,02,20240185790091202,2,1,2,1,2, ,2,50, ,1, , , ,2,2,2, , , , , , , , , , ,2,662.768568919475
2024,01,018579,009,12,160112,7,2,03,20240185790091203,3,1,3,1,2, ,2,12, ,6,2,8, ,3,3,0, , , , , , , , , ,8,2,931.037368461556
2024,01,018579,009,12,160112,7,2,04,20240185790091204,6,0,1,1,2, ,1,73, ,3, , , ,4,4,4, , , , , , , , , , ,2,482.795926687136
2024,01,018579,009,22,160112,7,2,01,20240185790092201,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1, , , , , , , , , , ,2,1059.04006964365
2024,01,018579,009,22,160112,7,2,02,20240185790092202,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, , , , , , , , , , ,2,896.799062476763
2024,01,018579,009,22,160112,7,2,03,20240185790092203,3,1,3,1,2, ,2,15, ,6,2,9, ,3,3,3, , , , , , , , , ,9,2,850.375405554686
2024,01,018579,009,22,160112,7,2,04,20240185790092204,3,1,3,1,2, ,1,11, , ,2,10, ,4,4,0, , , , , , , , , ,10,2,904.728916746142
2024,01,018579,009,22,160112,7,2,05,20240185790092205,3,1,3,1,2, ,1,7, , ,2,10, ,5,5,0, , , , , , , , , ,10,2,904.728916746142
2024,01,018579,009,22,160112,7,2,06,20240185790092206,6,0,1,1,2, ,2,72, ,5, , , ,6,6,6, , , , , , , , , , ,2,506.221366080059
2024,01,018579,025,11,160112,7,2,01,20240185790251101,1,1,1,1,2, ,2,39, ,5, , , ,1,1,1, , , , , , , , , , ,2,896.799062476763
2024,01,018579,025,11,160112,7,2,02,20240185790251102,3,1,3,1,1, ,1,18, ,6, , , ,2,2,2, , , , , , , , , , ,2,879.609671406173
2024,01,018579,025,11,160112,7,2,03,20240185790251103,3,1,3,1,2, ,1,16, ,6,2,10, ,3,3,3, , , , , , , , , ,10,2,879.609671406173
2024,01,018579,025,11,160112,7,2,04,20240185790251104,3,1,3,1,2, ,2,14, ,6,2,10, ,4,4,4, , , , , , , , , ,11,2,850.375405554686
2024,01,018579,025,11,160112,7,2,05,20240185790251105,3,1,3,1,2, ,2,10, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,931.037368461556
2024,01,018579,025,11,160112,7,2,06,20240185790251106,3,1,3,1,2, ,2,7, , ,2,10, ,6,6,0, , , , , , , , , ,11,2,931.037368461556
2024,01,018579,057,11,160112,7,2,01,20240185790571101,1,1,1,1,2, ,1,45, ,1, , , ,1,1,1, , , , , , , , , , ,2,761.338768102485
2024,01,018579,057,11,160112,7,2,02,20240185790571102,2,1,2,1,2, ,2,39, ,1, , , ,2,2,2, , , , , , , , , , ,2,896.799062476763
2024,01,018579,057,11,160112,7,2,03,20240185790571103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3, , , , , , , , , , ,2,879.609671406173
2024,01,018579,057,11,160112,7,2,04,20240185790571104,3,1,3,1,2, ,2,16, ,6,2,8, ,4,4,4, , , , , , , , , ,8,2,850.375405554686
2024,01,018579,057,11,160112,7,2,05,20240185790571105,3,1,3,1,2, ,1,11, , ,2,10, ,5,5,0, , , , , , , , , ,10,2,904.728916746142
2024,01,018579,057,11,160112,7,2,06,20240185790571106,3,1,3,1,2, ,2,1, , , , , ,0,6,0, , , , , , , , , , ,2,931.037368461556
2024,01,018579,073,11,160112,7,2,01,20240185790731101,1,1,1,1,2, ,2,67, ,5, , , ,1,1,1, , , , , , , , , , ,2,506.221366080059
2024,01,018579,073,11,160112,7,2,02,20240185790731102,3,1,3,1,2, ,1,44, ,6, , , ,2,2,2, , , , , , , , , , ,2,1059.04006964365
2024,01,018579,089,11,160112,7,2,01,20240185790891101,1,0,1,1,2, ,1,40, ,6, , , ,1,1,1, , , , , , , , , , ,2,1059.04006964365
2024,01,018579,105,11,160112,7,2,01,20240185791051101,1,1,1,1,2, ,1,70, ,2, , , ,1,1,1, , , , , , , , , , ,2,482.795926687136
2024,01,018579,105,11,160112,7,2,02,20240185791051102,2,1,2,1,2, ,2,58, ,2, , , ,2,2,2, , , , , , , , , , ,2,662.768568919475
2024,01,018579,105,11,160112,7,2,03,20240185791051103,3,2,1,1,2, ,2,38, ,1, , , ,3,3,3, , , , , , , , , , ,2,896.799062476763
2024,01,018579,105,11,160112,7,2,04,20240185791051104,4,2,2,1,2, ,1,38, ,1, , , ,4,4,4, , , , , , , , , , ,2,1059.04006964365
2024,01,018579,105,11,160112,7,2,05,20240185791051105,5,2,3,1,2, ,2,16, ,6,2,9, ,5,5,5, , , , , , , , , ,9,2,850.375405554686
2024,01,018579,105,11,160112,7,2,06,20240185791051106,5,2,3,1,2, ,1,11, , ,2,10, ,6,6,0, , , , , , , , , ,10,2,904.728916746142
2024,01,018579,105,11,160112,7,2,07,20240185791051107,5,2,3,1,2, ,2,1, , , , , ,0,7,0, , , , , , , , , , ,2,931.037368461556
2024,01,018583,015,11,160101,7,2,01,20240185830151101,1,0,1,1,2, ,2,63, ,5, , , ,1,1,1, , , , , , , , , , ,2,486.93200994444
2024,01,018583,042,11,160101,7,2,01,20240185830421101,1,1,1,1,2, ,1,81, ,2, , , ,1,1,1, , , , , , , , , , ,2,354.707211535432
2024,01,018583,042,11,160101,7,2,02,20240185830421102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2, , , , , , , , , , ,2,371.91773844081
2024,01,018583,042,11,160101,7,2,03,20240185830421103,3,2,1,1,2, ,1,54, ,2, , , ,3,3,3, , , , , , , , , , ,2,559.350931811929
2024,01,018583,042,11,160101,7,2,04,20240185830421104,4,2,2,1,2, ,2,48, ,2, , , ,4,4,4, , , , , , , , , , ,2,486.93200994444
2024,01,018583,042,11,160101,7,2,05,20240185830421105,5,2,3,1,2, ,1,15, ,6,2,9, ,5,5,5, , , , , , , , , ,9,2,646.243840384071
2024,01,018583,042,11,160101,7,2,06,20240185830421106,5,0,1,2, ,2,2,25, ,6, , , ,0,0,0, , , , , , , , , , ,2,658.872780765733
2024,01,018583,056,11,160101,7,2,01,20240185830561101,1,1,1,1,2, ,1,43, ,1, , , ,1,1,1, , , , , , , , , , ,2,778.070255449809
2024,01,018583,056,11,160101,7,2,02,20240185830561102,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2, , , , , , , , , , ,2,658.872780765733
2024,01,018583,056,11,160101,7,2,03,20240185830561103,3,1,3,1,2, ,2,10, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,684.02745455699
2024,01,018583,056,11,160101,7,2,04,20240185830561104,3,1,3,1,2, ,1,4, , , , , ,4,4,0, , , , , , , , , , ,2,664.698796148825
2024,01,018583,056,11,160101,7,2,05,20240185830561105,3,1,3,1,2, ,1,1, , , , , ,0,5,0, , , , , , , , , , ,2,664.698796148825
2024,01,018583,056,11,160101,7,2,06,20240185830561106,6,0,1,1,2, ,2,60, ,3, , , ,6,6,6, , , , , , , , , , ,2,486.93200994444
2024,01,018583,069,11,160101,7,2,01,20240185830691101,1,0,1,1,2, ,1,38, ,6, , , ,1,1,1, , , , , , , , , , ,2,778.070255449809
2024,01,018583,069,11,160101,7,2,02,20240185830691102,6,1,1,1,2, ,1,81, ,2, , , ,2,2,2, , , , , , , , , , ,2,354.707211535432
2024,01,018583,069,11,160101,7,2,03,20240185830691103,6,1,2,1,2, ,2,76, ,2, , , ,3,3,3, , , , , , , , , , ,2,371.91773844081
2024,01,018583,069,11,160101,7,2,04,20240185830691104,11,1,3,1,2, ,2,52, ,6, , , ,4,4,4, , , , , , , , , , ,2,486.93200994444
2024,01,018583,069,11,160101,7,2,05,20240185830691105,11,1,3,1,2, ,2,42, ,6, , , ,5,5,5, , , , , , , , , , ,2,658.872780765733
2024,01,018583,069,11,160101,7,2,06,20240185830691106,11,0,1,1,2, ,2,56, ,5, , , ,6,6,6, , , , , , , , , , ,2,486.93200994444
2024,01,018583,069,11,160101,7,2,07,20240185830691107,11,0,1,1,2, ,1,45, ,5, , , ,7,7,7, , , , , , , , , , ,2,559.350931811929
2024,01,018583,069,11,160101,7,2,08,20240185830691108,7,0,1,2, ,2,1,20, ,6, , , ,0,0,0, , , , , , , , , , ,2,646.243840384071
2024,01,018583,084,11,160101,7,2,01,20240185830841101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1, , , , , , , , , , ,2,559.350931811929
2024,01,018583,084,11,160101,7,2,02,20240185830841102,2,1,2,1,2, ,2,59, ,2, , , ,2,2,2, , , , , , , , , , ,2,486.93200994444
2024,01,018583,084,11,160101,7,2,03,20240185830841103,3,1,3,1,2, ,1,27, ,6, , , ,3,3,3, , , , , , , , , , ,2,778.070255449809
2024,01,018583,084,11,160101,7,2,04,20240185830841104,3,1,3,1,2, ,2,17, ,6,2,8, ,4,4,4, , , , , , , , , ,8,2,624.765604242725
2024,01,018583,084,11,160101,7,2,05,20240185830841105,10,0,1,1,2, ,1,73, ,5, , , ,5,5,5, , , , , , , , , , ,2,354.707211535432
2024,01,018629,038,11,160113,7,2,01,20210186290381101,1,1,1,1,2, ,2,67, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,379.666024560044
2024,01,018629,038,11,160113,7,2,02,20210186290381102,3,1,3,1,2, ,2,36, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,672.599296857572
2024,01,018629,038,11,160113,7,2,03,20210186290381103,3,0,1,1,2, ,1,22, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,659.70725355463
2024,01,018629,077,11,160113,7,2,01,20210186290771101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,571.004076076863
2024,01,018629,077,11,160113,7,2,02,20210186290771102,2,1,2,1,2, ,2,44, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,672.599296857572
2024,01,018629,077,11,160113,7,2,03,20210186290771103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,659.70725355463
2024,01,018629,077,11,160113,7,2,04,20210186290771104,3,1,3,1,2, ,2,19, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,637.781554166014
2024,01,018629,077,11,160113,7,2,05,20210186290771105,3,1,3,1,2, ,1,8, , ,2,10, ,5,5,0,5,0, ,911,9521,5259,4799,1,1,11,2,678.546687559606
2024,01,018629,077,11,160113,7,2,06,20240186290771106,10,2,1,2, ,2,2,39, ,5, , , ,0,0,0, , , , , , , , , , ,2,672.599296857572
2024,01,018629,077,11,160113,7,2,07,20240186290771107,7,2,3,2, ,2,1,19, ,6, , , ,0,0,0, , , , , , , , , , ,2,659.70725355463
2024,01,018629,096,11,160113,7,2,01,20210186290961101,1,1,1,1,2, ,1,45, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,571.004076076863
2024,01,018629,096,11,160113,7,2,02,20210186290961102,2,1,2,1,2, ,2,39, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,672.599296857572
2024,01,018629,096,11,160113,7,2,03,20210186290961103,3,1,3,1,2, ,1,12, ,6,2,10, ,3,3,0,3,0, , , , , , , ,11,2,678.546687559606
2024,01,018629,096,11,160113,7,2,04,20210186290961104,5,0,1,1,2, ,1,6, , ,2,10, ,4,4,0,4,0, , , , , , , ,11,2,678.546687559606
2024,01,018629,096,11,160113,7,2,05,20210186290961105,6,0,1,1,2, ,1,64, ,5, , , ,5,5,5,5,0, , , , , , , , ,2,571.004076076863
2024,01,018629,115,11,160113,7,2,01,20210186291151101,1,1,1,1,2, ,1,60, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,571.004076076863
2024,01,018629,115,11,160113,7,2,02,20210186291151102,2,1,2,1,2, ,2,51, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,497.076426689606
2024,01,018629,115,11,160113,7,2,03,20230186291151103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,01,018629,154,11,160113,7,2,01,20210186291541101,1,1,1,1,2, ,2,56, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,497.076426689606
2024,01,018629,154,11,160113,7,2,02,20210186291541102,3,1,3,1,2, ,2,22, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,637.781554166014
2024,01,018629,154,11,160113,7,2,03,20230186291541103,3,0,1,1,2, ,1,35, ,5, , , ,3,3,3,3,0, , , , , , , , ,2,794.280052232734
2024,01,018629,154,11,160113,7,2,04,20210186291541103,3,2,1,2, ,2,1,29, ,1, , , ,0,0,0, , , , , , , , , , ,2,794.280052232734
2024,01,018629,154,11,160113,7,2,05,20210186291541104,4,2,2,2, ,2,2,26, ,1, , , ,0,0,0, , , , , , , , , , ,2,672.599296857572
2024,01,018629,154,11,160113,7,2,06,20210186291541105,5,2,3,2, ,2,2,7, , ,2,10, ,0,0,0, , , , , , , , , ,11,2,698.278026346167
2024,01,018629,154,11,160113,7,2,07,20240186291541107,5,2,3,2, ,2,2,0,8, , , , ,0,0,0, , , , , , , , , , ,2,698.278026346167
2024,01,018633,079,11,160108,7,2,01,20220186330791101,1,1,1,1,2, ,2,49, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,615.906144854462
2024,01,018633,079,11,160108,7,2,02,20220186330791102,2,1,2,1,2, ,1,52, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,707.506733994228
2024,01,018633,079,11,160108,7,2,03,20220186330791103,3,1,3,1,2, ,2,23, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,790.247851626577
2024,01,018633,079,11,160108,7,2,04,20220186330791104,3,1,3,1,2, ,2,17, ,6,2,1,6,4,4,4,4,0, , , , , , , ,1,2,790.247851626577
