No;EXPEDIENTE;CODIGO OSINERGMIN;REGISTRO;RUC;RAZON SOCIAL;DIRECCION OPERATIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO DE ESTABLECIMIENTO;TANQUE 1;TANQUE 2;TANQUE 3;TANQUE 4;TANQUE 5;TANQUE 6;TANQUE 7;TANQUE 8;TANQUE 9;TANQUE 10;CAP.TOTAL CL (gln);FEC. EMISION;TÉRMINO DE VIGENCIA;REPRESENTANTE;GLP EN CILINDROS (kg)
859;202000092457;18614;18614-050-030820;20519835488;INVERSIONES & NEGOCIOS JHMT S.A.C.;ESQ. AV. CELESTINO VARGAS Y MANUEL FLORES CALVO;TACNA;TACNA;POCOLLAY;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5500:Diesel B5 S-50;C1:4000:GASOHOL 95 PLUS;C1:4000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;13500.0;03/08/2020;INDEFINIDO;JOSE HUMBERTO MAMANI TENORIO;0
860;202300219310;16607;16607-050-090923;20350218689;ESTACION SERVICIOS SAN LUIS E.I.R.L.;JR. DOS DE MAYO CUADRA 12 ESQ. CON JR. LA MERCED;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50;C1:3000:GASOHOL PREMIUM;C1:3000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;10000.0;09/09/2023;INDEFINIDO;JORGE LUIS ARCE REQUEJO;0
861;202100253136;45393;45393-050-031221;20603155964;GRUPO SILVA SANTISTEBAN S.R.L.;CARRETERA CAJAMARCA - SAN MARCOS KM 1+950 SECTOR HUACARIZ DE SAN MARTIN;CAJAMARCA;CAJAMARCA;CAJAMARCA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4319:GASOHOL 95 PLUS;C1:5174:GASOHOL 90 PLUS;C1:6436:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;15929.0;03/12/2021;INDEFINIDO;GLORIA ELIZABETH SILVA SANTISTEBAN VILLANUEVA;480
862;202300014826;109789;109789-050-300123;20610451919;SERVICENTRO ALEGRIA J & L S.A.C.;AV. ALEGRIA MZ. Q1 LOTE 02;MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5300:Diesel B5 S-50;C1:5300:GASOLINA 84;nan;nan;nan;nan;nan;nan;nan;nan;10600.0;30/01/2023;INDEFINIDO;ISIDORA BENITA CHAMPI HUARCA;720
863;202300217985;116799;116799-050-091023;20564442209;ESTACION DE SERVICIOS SARA S.R.L.;PISTA ASFALTADA SICUANI - CUSCO KM. 4.5 S/N;CUSCO;CANCHIS;SICUANI;ESTACIONES DE SERVICIOS;C1:5000:Diesel B5 S-50;C1:5000:Diesel B5 S-50;C1:4000:GASOHOL PREMIUM;C1:4000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;18000.0;09/10/2023;INDEFINIDO;ELVIO JAIME SARA MAYTA;0
864;202100241746;44945;44945-050-191121;20607789411;ESTACION DOS DE MAYO E.I.R.L.;JR. 02 DE MAYO N° 603 (ANTES JR. 25 DE MAYO N° 597);SAN MARTIN;MOYOBAMBA;MOYOBAMBA;ESTACIONES DE SERVICIOS;C1:2000:GASOLINA 84;C1:3000:GASOLINA 90;C1:1000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;6000.0;19/11/2021;INDEFINIDO;JAIME JUNIOR HUIVIN VASQUEZ;0
865;202200185602;18861;18861-050-230922;20608285297;OPERADOR DE SERVICIOS VJ S.A.C.;SUB. LOTE N° 1, DE LA PARCELA 60, COOPERATIVA AGRARIA DE USUARIOS MARIA PARADO DE BELLIDO - KM. 2;LIMA;LIMA;CARABAYLLO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:Diesel B5 S-50;C1:2000:GASOHOL 95 PLUS;C1:3000:GASOHOL 90 PLUS;C1:1200:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;9200.0;23/09/2022;INDEFINIDO;IVETT PAOLA MONTES PALOMINO;0
866;202000092452;88267;88267-050-030820;20532997250;I & N VIRGEN DE COPACABANA S.A.C.;AV. COLLPA S/N, PARCELA Nº 5, SECTOR LEGUIA, CECOAVI;TACNA;TACNA;TACNA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2735:GASOHOL 95 PLUS C2:2735:GASOHOL 90 PLUS;C1:3442:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;8912.0;03/08/2020;INDEFINIDO;JOSE HUMBERTO MAMANI TENORIO;0
867;202300125885;21017;21017-050-270623;20610997156;PETRO CATACAOS S.A.C.;AV. CAYETANO HEREDIA N° 1102;PIURA;PIURA;CATACAOS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3600:SIN PRODUCTO;C1:1400:GASOHOL 90 PLUS;C1:1400:GASOHOL 90 PLUS;C1:1400:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;7800.0;27/06/2023;INDEFINIDO;VICENTE ENRIQUE MARCELO LOAYZA;0
868;201600191609;114878;114878-050-260117;10434806530;FELIX VICTOR ALBINAGORTA ORDOÑEZ;CARRETERA ASFALTADA HUARAZ - CARAZ, SECTOR HUANCHAC PAMPA;ANCASH;CARHUAZ;ACOPAMPA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:DIESEL B5 C2:2000:GASOHOL 84 PLUS C3:2000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;nan;8000.0;26/01/2017;INDEFINIDO;FELIX VICTOR ALBINAGORTA ORDOÑEZ;0
869;202300034653;34006;34006-050-060323;10415514781;TUPAC YUPANQUI SOTELO ELIAS ALBERTO;CARRETERA CENTRAL KM. 15.5 BARRIO TUNÁN;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8500:Diesel B5 S-50;C1:8500:GASOHOL REGULAR;C1:8500:GASOHOL PREMIUM;C1:8500:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;34000.0;06/03/2023;INDEFINIDO;ELIAS ALBERTO TUPAC YUPANQUI SOTELO;180
870;202200145456;164044;164044-050-161022;20273355279;GRIFO ATICO S.R.L.;SECTOR LOS MOLINOS, CARRETERA PANAMERICANA SUR KM 832, FRENTE AL ESTADIO MUNICIPAL RAUL GORRITI DRAGO-SALIDA CAMANA;AREQUIPA;CAMANA;SAMUEL PASTOR;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8500:Diesel B5 S-50;C1:8500:Diesel B5 S-50;C1:8500:Diesel B5 S-50;C1:5200:GASOHOL 90 PLUS;C1:3950:GASOHOL 95 PLUS;C1:3620:GASOHOL 97 PLUS;C1:3620:SIN PRODUCTO;nan;nan;nan;41890.0;16/10/2022;INDEFINIDO;CESAR ABDON RAMIREZ DE LA TORRE;240
871;202300107577;8644;8644-050-010623;20322125497;GRIFO MARAVILLAS S.C.R.L.;CARRETERA JULIACA - CUSCO KM. 3.5;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50;C1:4000:Diesel B5 S-50;C1:3000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;11000.0;01/06/2023;INDEFINIDO;JAVIER CATI VELASQUEZ;0
872;202300107578;132589;132589-050-250523;20602932916;ESTACION DE SERVICIOS EL REY S.A.C.;CARRETERA FERNANDO BELUNDE TERRY KM. 37 DE TOCACHE A NUEVO PROGRESO-CASERIO NAZARETH;SAN MARTIN;TOCACHE;NUEVO PROGRESO;ESTACIONES DE SERVICIOS;C1:1200:GASOHOL PREMIUM;C1:3200:GASOHOL 90 PLUS;C1:5900:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;11300.0;25/05/2023;INDEFINIDO;SARIS NOEMI ASTONITAS MENDOZA;0
873;201900198490;21188;21188-050-031219;20400581925;TURISMO AMPAY S.C.R.LTDA.;CARRETERA CUSCO - ABANCAY KM. 13, SECTOR CACHARPARIPAMPA;CUSCO;CUSCO;POROY;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50;C1:2500:GASOHOL 90 PLUS;C1:1500:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;nan;10000.0;03/12/2019;INDEFINIDO;ALFREDO HERNAN GUDIEL RAVELO;0
874;202100164137;124262;124262-050-070921;10282846450;GILMER SANTIAGO QUINTA MANYAVILCA;JR. ALFONSO UGARTE S/N;AYACUCHO;LA MAR;SAN MIGUEL;ESTACIONES DE SERVICIOS;C1:2600:GASOHOL 90 PLUS C2:1300:GASOHOL 95 PLUS C3:1300:GASOHOL 90 PLUS;C1:6000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;11200.0;07/09/2021;INDEFINIDO;GILMER SANTIAGO QUINTA MANYAVILCA;0
875;202300048361;121732;121732-050-190423;20609135311;CORPORACION NORWI´S E.I.R.L.;AV PROLONGACION CODO POZUZO S/N INTERSECCION CON EL JR. FLORIDA;HUANUCO;PUERTO INCA;CODO DEL POZUZO;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50;C1:2000:GASOHOL REGULAR C2:2000:GASOHOL PREMIUM;C1:10000:Diesel B5 S-50;C1:5000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;23000.0;19/04/2023;19/04/2024;QUIJANO YABAR NORMA ELVIRA;480
876;202300290740;165216;165216-050-151223;20611664649;ESTACION DE SERVICIOS VALENTINOS E.I.R.L.;ANEXO TIHUICTY ( AL INGRESO DEL CENTRO POBLADO HUANOQUITE);CUSCO;PARURO;HUANOQUITE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2065:GASOHOL REGULAR C2:2010:GASOHOL PREMIUM C3:5135:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;nan;9210.0;15/12/2023;INDEFINIDO;ZANABRIA GUTIERREZ PERCY;0
877;202100238790;148479;148479-050-050122;20127765279;COESTI S.A.;LOTE P2 - 28 - A1, UBICACION RURAL VALLE MEDIO PIURA, SECTOR PIURA 2 C.P., PARCELA 17322;PIURA;PIURA;VEINTISEIS DE OCTUBRE;ESTACIONES DE SERVICIOS;C1:5000:GASOHOL 90 PLUS C2:5000:Diesel B5 S-50;C1:5000:GASOHOL 95 PLUS C2:5000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;20000.0;30/12/2021;INDEFINIDO;CRUCES LIBERT CESAR DOMINGO;0
878;201700003154;94925;94925-050-311020;20600299507;CORPORACIÓN DE NEGOCIOS SUR PERÚ S.A.C.;AV. 27 DE NOVIEMBRE N° 1116, BARRIO CHALLHUA;ANCASH;HUARAZ;HUARAZ;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50;C1:1000:GASOHOL 97 PLUS C2:2500:GASOHOL 90 PLUS C3:2500:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;12000.0;31/10/2020;INDEFINIDO;DIONICIO PERCY HUALLPA RODRIGUEZ;0
879;201700003924;63897;63897-050-250117;20454635672;GRIFO Y GASOCENTRO DON ANTONIO S.R.L.;INTERSECCIÓN DE LA AV. DOS DE MAYO Y CALLE Nº 2;AREQUIPA;CARAVELI;CARAVELI;ESTACIONES DE SERVICIOS;C1:700:GASOHOL 95 PLUS;C1:700:GASOHOL 95 PLUS;C1:2600:GASOHOL 90 PLUS;C1:5200:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;9200.0;25/01/2017;INDEFINIDO;EZEQUIEL PASCUAL ARMINDO GALLARDO LAVA;480
880;201700003920;40975;40975-050-130117;20459310488;NEGOCIACIONES COMERCIALES SANTA OLGA S.A.C.;AV. JOSE CARLOS MARIATEGUI MZ. H LOTE 24-COOP. DE VIVIENDA HUANCAYO;LIMA;LIMA;EL AGUSTINO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1000:GASOHOL 95 PLUS;C1:1000:GASOHOL 90 PLUS;C1:2000:Diesel B5 S-50;C1:1000:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;5000.0;13/01/2017;INDEFINIDO;MELINA ALEGRIA FLORES;0
881;201300099070;43901;43901-050-170613;10198672314;ALICIA QUISPE QUINTO;AV. MARISCAL CACERES Nº 621;JUNIN;CHUPACA;AHUAC;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3200:GASOHOL 90 PLUS C2:3200:DIESEL B5;nan;nan;nan;nan;nan;nan;nan;nan;nan;6400.0;17/06/2013;INDEFINIDO;ALICIA QUISPE QUINTO;240
882;202000035029;142630;142630-050-020320;10226724490;KARINA MITZA BRAVO ALONZO;CARRETERA CENTRAL LIMA-HUANUCO KM 372 CHAMANA CENTRO POBLADO MENOR DE SALAPAMPA;HUANUCO;AMBO;AMBO;ESTACIONES DE SERVICIOS;C1:1000:GASOHOL 90 PLUS C2:1000:GASOHOL 95 PLUS;C1:8000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;10000.0;02/03/2020;INDEFINIDO;KARINA MITZA BRAVO ALONZO;0
883;202300132159;109986;109986-050-050723;20603300484;GRUPO KATFER ESTACION DE SERVICIOS S.R.L;CARRETERA HUANUCO - BAÑOS KM 01(CIUDAD DE BAÑOS);HUANUCO;LAURICOCHA;BAÑOS;ESTACIONES DE SERVICIOS;C1:1300:GASOHOL PREMIUM;C1:2600:GASOHOL REGULAR;C1:2600:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;6500.0;05/07/2023;INDEFINIDO;FRANKLIN HERBERT MATOS CAMPOS;720
884;202200185620;62298;62298-050-230922;20608285297;OPERADOR DE SERVICIOS VJ S.A.C.;AV. PRINCIPAL (FRANCISCO BOLOGNESI) S/N, MZ. A LOTES 19, 20 Y 21 AA.HH. VILLA CAMPOY;LIMA;LIMA;SAN JUAN DE LURIGANCHO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6254:Diesel B5 S-50;C1:1371:SIN PRODUCTO C2:1371:GASOHOL 98 PLUS C3:1371:GASOHOL 95 PLUS C4:4553:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;14920.0;23/09/2022;INDEFINIDO;IVETT PAOLA MONTES PALOMINO;0
885;202300104549;113398;113398-050-060523;20601078491;C & A PALCARO E.I.R.L.;PROLONGACION CALLE BOLIVAR S/N;APURIMAC;COTABAMBAS;TAMBOBAMBA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:Diesel B5 S-50;C1:1000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;nan;4000.0;06/05/2023;INDEFINIDO;GREGORIA ABARCA TAYPE;0
886;201900177991;7073;7073-050-071119;20503840121;REPSOL COMERCIAL S.A.C.;CARRETERA PANAMERICANA NORTE KM. 28.3;LIMA;LIMA;PUENTE PIEDRA;ESTACIONES DE SERVICIOS;C1:3900:GASOHOL 98 PLUS;C1:6000:GASOHOL 90 PLUS;C1:6000:Diesel B5 S-50;C1:6000:Diesel B5 S-50;C1:6000:Diesel B5 S-50;C1:6000:SIN PRODUCTO;C1:6000:SIN PRODUCTO;C1:6000:SIN PRODUCTO;C1:3900:GASOHOL 95 PLUS;nan;49800.0;07/11/2019;INDEFINIDO;VICTOR GONZALO CASTILLO OVIEDO;0
887;202300221982;130311;130311-050-210923;15383360967;LUIS ORLANDO NUÑEZ COTRINA;CARRETERA YAUYUCAN A PUEBLO VIEJO KM 0.25;CAJAMARCA;SANTA CRUZ;YAUYUCAN;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:Diesel B5 S-50;C1:2000:GASOHOL REGULAR C2:1000:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;nan;6000.0;21/09/2023;INDEFINIDO;LUIS ORLANDO NUÑEZ COTRINA;0
888;202300221984;169009;169009-050-140923;20611434449;INNOVA TECH PHAJSI S.A.C.;AV. SAN MARTIN S/N Y CALLE JUAN VELASCO ALVARADO S/N, EN EL BARRIO VILLA HERMOSA DE LA LOCALIDAD DE LARAQUERI;PUNO;PUNO;PICHACANI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5853:Diesel B5 S-50;C1:2929:GASOHOL REGULAR;C1:2942:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;11724.0;14/09/2023;INDEFINIDO;MAMANI RAMOS HECTOR;0
889;201900007189;21058;21058-050-170119;20471884741;COMARSA & CIA. S.R.L.;AV. FELIPE MENDIZABAL MZ. K, LTS. 3 Y 4;LIMA;LIMA;CARABAYLLO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3200:SIN PRODUCTO;C1:2000:GASOLINA 84;C1:2100:GASOLINA 90;C1:5300:DIESEL 2;nan;nan;nan;nan;nan;nan;12600.0;15/01/2019;INDEFINIDO;MARCO ANTONIO COSQUILLO SERNA;0
890;202200087625;43023;43023-050-210622;20499458097;ALVAUNSI S.A.C.;AV. UNIVERSITARIA ESQ. CON CALLE 15 MZ. Q-1 LOTES 30 Y 31 COOPERATIVA DE VIVIENDA PRIMAVERA;LIMA;LIMA;COMAS;ESTACIONES DE SERVICIOS;C1:1500:GASOHOL 95 PLUS C2:1500:GASOHOL 90 PLUS;C1:1000:SIN PRODUCTO C2:3000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;7000.0;21/06/2022;INDEFINIDO;OSCAR ALVARADO UNSIHUAY;0
891;201200195333;98999;98999-050-271012;20491034174;GRIFO LA JOYA S.R.L.;AV. LA JOYA S/N. KM. 1.5-SECTOR LA JOYA;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:11062:Diesel B5 S-50;C1:2140:GASOLINA 90 C2:8945:GASOLINA 84;nan;nan;nan;nan;nan;nan;nan;nan;22147.0;27/10/2012;INDEFINIDO;KLEIBERT QUISPE CRUZ;0
892;202300088508;14828;14828-050-180423;10024119217;ANDIA QUISPE DAYNE GRACIELA;AV HEROES DEL PACIFICO KM. 4 CARRETERA JULIACA - AREQUIPA;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2200:GASOHOL REGULAR;C1:2500:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;4700.0;18/04/2023;INDEFINIDO;ANDIA QUISPE DAYNE GRACIELA;480
893;201900210889;102049;102049-050-201219;10316054345;ARMANDA ENMA RAMOS AQUIÑO;AV. GABRIEL RAMOS S/N, CARRETERA HUARAZ-CASMA KM. 55.5;ANCASH;HUARAZ;PARIACOTO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:Diesel B5 S-50;C1:2000:GASOHOL 90 PLUS;C1:2000:Diesel B5 S-50;C1:2000:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;8000.0;20/12/2019;INDEFINIDO;ARMANDA ENMA RAMOS AQUIÑO;720
894;201600141642;83314;83314-050-171016;20393513072;SERVICENTRO CHAVEZ S.A.C.;CARRETERA FEDERICO BASADRE KM. 16.000;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;ESTACIONES DE SERVICIOS;C1:4000:DIESEL B2;C1:4000:DIESEL B2;C1:4000:GASOLINA 90;C1:4000:DIESEL B2;C1:4000:GASOLINA 90;nan;nan;nan;nan;nan;20000.0;17/10/2016;INDEFINIDO;GRANDEZ LAZO LIZBETH MILAGROS;0
895;202200108542;39736;39736-050-141222;10293100654;ANDRES GORBEÑA CUBA;AV. N° 2 (PRIMAVERA) ESQUINA CON LA CALLE 7, UPIS LAS ESMERALDAS;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;ESTACIONES DE SERVICIOS;C1:4800:Diesel B5 S-50;C1:2400:GASOHOL 95 PLUS C2:1200:GASOHOL 90 PLUS;C1:1800:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;nan;10200.0;14/12/2022;INDEFINIDO;ANDRES GORBEÑA CUBA;0
896;202300088500;8993;8993-050-190423;20601349508;GRIFO VIRGEN DE NATIVIDAD S.R.L;JR.PROLONGACION ACORA S/N;PUNO;PUNO;ACORA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2500:GASOHOL REGULAR;C1:2500:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;nan;5000.0;19/04/2023;INDEFINIDO;LALO GIOMAR CALLOHUARI VALDIVIA;720
897;201600007519;9556;9556-050-200116;10296625171;JOSE LUIS SILVA NAVARRO;AV. SOCABAYA Nº 101;AREQUIPA;AREQUIPA;SOCABAYA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL 84 PLUS;C1:3000:Diesel B5 S-50;C1:3000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;9000.0;20/01/2016;INDEFINIDO;JOSE LUIS SILVA NAVARRO;0
898;202300146627;149774;149774-050-040723;10403264062;PASCUAL FRETEL DAVID EDGAR;JR. JUNIN MZ. 80 LT. 03 C.P OVENTENI;UCAYALI;ATALAYA;RAYMONDI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6200:GASOLINA REGULAR;C1:3800:DIESEL B5 C2:2200:DIESEL B5;nan;nan;nan;nan;nan;nan;nan;nan;12200.0;04/07/2023;INDEFINIDO;PASCUAL FRETEL DAVID EDGAR;0
899;202000070732;109583;109583-050-230620;20448013376;GRIFOS & INVERSIONES SAN JOSE SOCIEDAD ANONIMA CERRADA;KM. 4 CARRETERA JULIACA - CUSCO FUNDO RUSTICO CHIJI PAMPA;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:9200:Diesel B5 S-50;C1:9200:GASOHOL 95 PLUS;C1:6580:GASOHOL 84 PLUS;C1:6580:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;31560.0;23/06/2020;INDEFINIDO;WILLIAM EDSON QUISOCALA HUANCO;0
900;202300135536;82882;82882-050-070623;20601435293;ESTACION DE SERVICIOS AXEL E.I.R.L.;CARRETERA FERNANDO BELAUNDE TERRY Nº 443+750, CASERIO ANGAIZA CPM NARANJILLO;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;ESTACIONES DE SERVICIOS;C1:6000:GASOLINA 84;C1:4000:GASOLINA REGULAR C2:4000:SIN PRODUCTO;C1:0:DIESEL B5,Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;22000.0;07/06/2023;INDEFINIDO;EDUAR ROJAS OLIVERA;0
901;202300204442;157280;157280-050-170823;10405741747;LARICO QUISPE ROXANA;AV. CENTENARIO S/N BARRIO MIRAFLORES;PUNO;CARABAYA;MACUSANI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:9878:Diesel B5 S-50;C1:5269:GASOHOL REGULAR;C1:2634:GASOHOL PREMIUM;C1:2634:GASOHOL 84 PLUS;nan;nan;nan;nan;nan;nan;20415.0;17/08/2023;INDEFINIDO;LARICO QUISPE ROXANA;0
902;202200246073;153344;153344-050-031222;20604106525;SERVICENTRO JAPAY E.I.R.L.;CALLE LOS ARENALES MZ Ñ LOTE 1;LORETO;MAYNAS;SAN JUAN BAUTISTA;ESTACIONES DE SERVICIOS;C1:2985:GASOLINA 84 C2:2985:GASOLINA 90 C3:2985:DIESEL B5;nan;nan;nan;nan;nan;nan;nan;nan;nan;8955.0;03/12/2022;INDEFINIDO;SEGUNDO ALEJANDRO GUERRA TEIXEIRA;720
903;201700129485;84295;84295-050-270817;20393410184;SERVICENTRO MAURI SAC;AV. PROLONGACION AV. SAN MARTIN 495, MZ. Ñ, LOTES 2, 17, 18, 18 Y 20, AA.HH. 11 DE JULIO;UCAYALI;CORONEL PORTILLO;CALLERIA;ESTACIONES DE SERVICIOS;C1:3336:DIESEL B5 C2:3336:DIESEL B5;C1:5435:GASOLINA 95;C1:5435:GASOLINA 90;nan;nan;nan;nan;nan;nan;nan;17362.0;27/08/2017;INDEFINIDO;HECTOR MAURICIO LEON;0
904;202300091839;138051;138051-050-200523;20606609079;AGA PETROLEOS S.A.C;URB. SANTA ROSA, CARRETERA JULIACA - SANDIA KM.196 + 330;PUNO;SANDIA;CUYOCUYO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:Diesel B5 S-50;C1:5000:Diesel B5 S-50;C1:5000:Diesel B5 S-50;C1:2600:GASOHOL PREMIUM;C1:2600:GASOHOL REGULAR;nan;nan;nan;nan;nan;20200.0;20/05/2023;INDEFINIDO;HUAQUISTO CORNEJO GABY FULGENCIA;0
905;202200054807;141938;141938-050-210422;20602804586;ESTACION DE SERVICIOS EL HUAMANGUINO S.A.C.;CARRETERA AYACUCHO - CUSCO KM 07;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;ESTACIONES DE SERVICIOS;C1:10000:Diesel B5 S-50;C1:10000:Diesel B5 S-50;C1:5000:GASOHOL 95 PLUS C2:5000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;30000.0;21/04/2022;INDEFINIDO;RUTH BETTY BAUTISTA GOMEZ;0
906;202000099650;150452;150452-050-110820;20105300914;SERVICENTRO SECHURA E.I.R.L.;AV. PERÚ S/N (ENTRADA A RINCONADA LLICUAR);PIURA;SECHURA;RINCONADA LLICUAR;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:Diesel B5 S-50;C1:5000:Diesel B5 S-50;C1:5000:GASOHOL 84 PLUS;C1:5000:GASOHOL 90 PLUS;C1:5000:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;25000.0;11/08/2020;INDEFINIDO;FLORA MENDOZA DE CURO;0
907;202100016649;18456;18456-050-300121;20503840121;REPSOL COMERCIAL S.A.C.;ESQUINA AV. EJERCITO Y ALAMEDA PACHACUTEC S/N;CUSCO;CUSCO;CUSCO;ESTACIONES DE SERVICIOS;C1:8000:GASOHOL 90 PLUS;C1:8000:Diesel B5 S-50;C1:3600:SIN PRODUCTO C2:2700:GASOHOL 98 PLUS;C1:2000:SIN PRODUCTO C2:4000:GASOHOL 95 PLUS C3:2000:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;30300.0;30/01/2021;INDEFINIDO;VICTOR GONZALO CASTILLO OVIEDO;0
908;202100242395;104012;104012-050-111221;20557818180;SERVICIOS MULTIPLES JHAMSUR S.A.C.;INTERSECCION AV SAN ISIDRO S/N CON JR LIMA;AYACUCHO;PARINACOCHAS;PUYUSCA;ESTACIONES DE SERVICIOS;C1:2300:Diesel B5 S-50;C1:1100:GASOHOL 90 PLUS C2:1100:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;4500.0;11/12/2021;INDEFINIDO;ALEJANDRO ASUNCION QUISPE CHIARA;480
909;201800004642;8270;8270-050-170118;20223489819;GRIFO TAPIA E.I.R.L.;CARRETERA CUSCO - URCOS KM. 21;CUSCO;QUISPICANCHI;OROPESA;ESTACIONES DE SERVICIOS;C1:5000:GASOHOL 95 PLUS;C1:7500:GASOHOL 90 PLUS;C1:7500:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;20000.0;17/01/2018;INDEFINIDO;MELQUIADES TAPIA CONDORI;0
